Roman Catholic Church	largest
Andhra Pradesh	state
Alberto Vargas	painter
Telugu	language
PlayStation 3	third
PlayStation 2	second
Sony	technology
Xbox 360	second
Xbox	video
Nintendo GameCube	video
Lip synching	when
Faith Evans	born
Bacteria	organisms
Barry Switzer	football
Poker	game
El Salvador	country
Paul Simon	musician
Shirley Jones	actress
DeForest Kelley	actor
Scott Bakula	actor
Oregon	state
Robert Englund	actor
Henry IV of France	born
Margaret of Valois	member
Henrietta Maria of France	youngest
Philip II of Spain	starting
Edward VI of England	from
Elizabeth of York	married
Catherine of Aragon	daughter
Gregory Peck	actor
Brittany Murphy	actress
Evershot	village
Copyleft	name
Uruguay	country
Minnesota	state
Colorado	state
Cairo	city
Aerospace engineering	word
Karnataka	state
Norrland	northernmost
Nova Scotia	province
Catherine Howard	fifth
Anne of Cleves	fourth
Louis XIII of France	from
Claude of France	daughter
Lady Eleanor Brandon	daughter
Lady Frances Brandon	daughter
Henry II of France	member
Madeleine of France	daughter
The Muppets	puppet
Catherine of Medici	wife
Francis II of France	member
Thirteen	number
Alexandria	city
Celtic League	group
Freeview	free
Mark Addy	actor
Kentucky	state
Gary Busey	actor
Montana	state
Wool	hair
Tennessee	state
Connecticut	state
Wyoming	state
Mississippi	states
Delaware	state
Idaho	state
Manila	capital
Extinction	when
Minehead	town
Hank Azaria	actor
Mexico City	capital
Surface area	amount
Al Hirschfeld	cartoonist
Illinois	state
Stirling	city
Tokelau	island
Solitaire	card
Optics	science
Václav Klaus	president
Barbra Streisand	singer
Jamaica	island
Pink	pale
Bleach	liquid
Kazakhstan	country
Barley	type
Mount Vesuvius	volcano
Mineralogy	study
Ecuador	country
Turin	industrial
Hobart	city
Palestine	region
Painting	using
Prayer	attempting
Mary Magdalene	woman
Corinth	land
Peloponnese	peninsula
Isthmus of Corinth	narrow
Tripoli	city
Argos	city
Sparta	city
Olympia	city
Pyrgos	city
Thessaloniki	city
Florina	city
Argolis	prefectures
Ilia	prefectures
Achaea	prefectures
Arcadia	prefectures
Laconia	prefectures
Pella	prefectures
Attica	prefectures
Kastoria	city
Kozani	city
Magnesia	prefectures
Messinia	prefectures
Chalcidice	prefectures
Euboea	island
Grevena	city
Arta	city
Trikala	city
Lesbos	prefectures
Samos	island
Evros	prefectures
Evritania	prefectures
Cyclades	prefectures
Serres	city
Kilkis	town
Chania	city
Xanthi	city
Batha	fourteen
Bourkou-Ennedi-Tibesti	fourteen
Faya-Largeau	largest
Chari-Baguirmi	fourteen
Guéra	fourteen
Kanem	fourteen
Logone Occidental	fourteen
Logone Oriental	fourteen
Mayo-Kébbi	fourteen
Moyen-Chari	fourteen
Ouaddaï	fourteen
Salamat	fourteen
Tandjilé	fourteen
Abéché	city
Mongo	city
Larry David	actor
Pearl Harbor	naval
Amsterdam	capital
Paraguay	country
Loch Ness	lake
Gary Burghoff	actor
Fred Gwynne	actor
Cannabis	plant
Comoros	island
Kapingamarangi	atoll
Kiribati	country
Bisexuality	when
Barbados	island
Annie	musical
James Taylor	singer
Truro	capital
Pelops	person
Ohio River	most
Croatia	country
El Alamein	town
Otis Redding	singer
Black Forest	world
Frankie Avalon	actor
Robert Peel	politician
Herodotus	historian
Etoumbi	town
Chad	officially
Anal sex	with
Honor Blackman	actress
Bias	that
The Kingston Trio	folk
Cavalry	soldiers
Gianni Rodari	writer
Tommy Tutone	music
Judas Priest	heavy
Willie Nelson	country
Linda Blair	actress
Paul Harvey	radio
David Duchovny	actor
Black Death	epidemic
Serfdom	system
Janis Ian	singer
Vilnius	capital
Fungus	kind
Guernsey	island
Pottery	ceramics
Alexander Scriabin	famous
Guyana	country
Sen no Rikyu	person
Bono	musician
Adam Clayton	bassist
Mariah Carey	musician
Andrology	study
Robert Reed	actor
John Quincy Adams	sixth
Peter Fonda	actor
Dennis Hopper	actor
Todd Rundgren	singer
Tallinn	capital
Lombardy	region
Vladimir Nabokov	died
Yeadon	town
Julian calendar	calendar
Gregorian calendar	calendar
Southern Hemisphere	Earth
Sufism	mystic
Antonio Prohias	cartoonist
Chancellor	leader
MUD	mulitplayer
Grenada	Sea
Accrington	town
Yateley	town
Stratford-upon-Avon	town
Pune	city
George Lazenby	model
Ice cream	frozen
Caracas	capital
Horst Köhler	became
2012	year
Superman	famous
Exponentiation	something
Sega	company
Skimmed milk	skim
Chocolate	flavoring
Northumberland	county
Rail transport	movement
James Brown	funk
Leo Gorcey	actor
Indiana	state
Grey Wolf	timber
Swaziland	country
Liberia	Africa
Central African Republic	country
Kim Jong-nam	oldest
Western Sahara	country
Tunis	capital
Mozambique	country
Dian Fossey	zoologist
Maryland	state
Billy Paul	singer
Rita Coolidge	singer
Carole Bayer Sager	songwriter
Elvis Costello	singer
The Cure	goth
Crawley	town
Blue Öyster Cult	band
Steppenwolf	rock
Creedence Clearwater Revival	rock
Three Dog Night	rock
Grand Funk Railroad	rock
Duane Eddy	rock
Violent Femmes	rock
Ozzy Osbourne	heavy
Dinah Shore	singer
Bryan Adams	rock
Roy Orbison	singer
Taylor Dayne	singer
Stephen Stills	singer
Paul & Paula	wonder
Seafood	food
Peer review	process
Jonathan Ke Quan	former
1703	started
Black Sea	surrounded
Monrovia	capital
Paul Anka	singer
Somalia	country
Costa Rica	country
Wisconsin	state
Odia Coates	singer
Dalida	singer
The Bangles	rock
Britcom	short
Kris Kristofferson	singer
Leaning Tower of Pisa	building
Trigonometry	part
Monotheism	belief
Polytheism	believing
Nelvana	studio
Auckland	largest
Capitalism	kind
Ghana	country
Voice of America	official
George Gershwin	composer
Aaron Copland	composer
Diphthong	sound
Kalua	cooking
Ultraviolet	color
Rod Stewart	singer
Sean Connery	actor
The Specials	wave
Roberta Flack	singer
French dip sandwich	dish
Coventry	city
Billy Preston	musician
Hades	mythology
Cold	temperature
Electrical conductivity	measure
Pierre Omidyar	created
Korean language	official
Kansas	states
Bahrain	island
William Christopher	born
Nuuk	capital
Red Hat Linux	operating
Sacavém	city
The Thinker	famous
Nazko Cone	volcano
Anahim Volcanic Belt	east
Chilcotin Plateau Basalts	area
Garibaldi Volcanic Belt	northern
Mount Garibaldi	eroded
Mount Meager	potentially
Metaphysics	branch
Washington	states
Clematis	genus
Edgar Cayce	famous
Hibiscus syriacus	flower
Hibiscus	rosemallow
Maceió	capital
Alagoas	coastal
René Descartes	famous
Tanzania	country
Ford Model T	built
Volkswagen	company
Toyota	automobile
Buenos Aires Province	largest
Baz Luhrmann	flamboyant
18th century	century
17th century	century
Victor Hugo	most
FIFA World Cup	most
Jakarta	largest
Comedy Central	channel
Pearl Jam	alternative
Andy Gibb	singer
INXS	rock
The Turtles	group
Strawberry Alarm Clock	band
Donovan	singer
Smashing Pumpkins	influential
Mötley Crüe	hair
Radio control	making
Duran Duran	group
Peter Tosh	reggae
Billy Joel	famous
The Republic	book
Aesthetics	branch
Wes Craven	born
Earth, Wind & Fire	funk
The Kinks	rock
Stargard Szczeciński	town
Disney	name
Ruby slippers	shoes
Pope John XXIII	born
Beauty	property
2020s	decade
British Sea Power	indie
Jimmy Eat World	alternative
Phish	hippie
Green Day	trio
Marvin Gaye	soul
Masturbation	person
Animation	making
Confucius	educator
Consciousness	being
Pregnancy	when
Oriole	bird
Hypercholesterolemia	that
Cholesterol	molecule
Iowa	state
Berkeley, California	city
Pediatrics	medicine
Uncyclopedia	website
Barbara Pierce Bush	born
Esperanto	language
Barbara Bush	wife
Kadis-kot	fictional
Kenny Rogers	winning
Moundou	capital
Andrew Aagesen	teacher
Golden Earring	rock
Rick Springfield	musician
Testosterone	androgen
Cholera	infectious
Xiangqi	chess
Taste	five
Touch	senses
Moai	stone
Diogenes of Sinope	philosopher
Vaccination	substance
Vice President of the United States	second
Toad the Wet Sprocket	folk
Boyz II Men	band
Linda Ronstadt	singer
Heart disease	term
LGBT	acronym
Dualism	theory
Ancient Greece	area
Malaria	infectious
Jana Gana Mana	anthem
50 Cent	singer
Learning English	what
Dildo	which
Bioinformatics	study
Multiplayer	term
Supertramp	rock
Starbucks	stores
Frasier	sitcom
Bauxite	aluminium
Chalcopyrite	copper
Hematite	haematite
Galena	lead
Lionel Richie	singer
Walt Disney Pictures	movie
Indo-European	culture
Westlife	band
Diagnosis	when
True Jesus Church	church
Homer Simpson	cartoon
Calcium	chemical
Missouri	fifty
South Dakota	state
Wimbledon	suburb
Mersey Beat	music
Audioslave	rock
Environment	things
Petula Clark	singer
Slade	rock
Deep Purple	rock
Yoghurt	yogurt
Marlon Brando	famous
Ibn Khaldun	influential
Swabian Alb	plateau
Mercedes-Benz	brand
Muscle	tissue
Game Boy	game
Pain	symptom
Super Mario 64	video
King Crimson	rock
Fleetwood Mac	band
The Yardbirds	blues
Grateful Dead	band
Edgar Winter	albino
Albinism	condition
Hearing	five
Bhutan	country
Voice	when
James Madison	fourth
James Monroe	fifth
Martin Van Buren	eighth
South Holland	province
Grand Theft Auto	series
Black Eyed Peas	group
PlayStation Portable	video
Sexual orientation	term
Smiley	face
Flamenco	playing
Blind Faith	rock
The Guess Who	rock
Bruce Springsteen	rock
Deacon	role
Friedrich Engels	political
Dinner	word
Coachella Valley	desert
Rugby football	sport
United Nations Educational, Scientific and Cultural Organization	agency
Nationality	what
Medical ethics	rules
Sperm	male
Semen	fluid
Bilbao	city
Middle school	school
Ku Klux Klan	hate
Honey	food
Surgery	operation
Pepperoni	food
Heaven	concept
Multiprocessing	more
Multitasking	that
Multithreading	that
Fertilization	what
Testicular cancer	cancer
Ellen DeGeneres	comedian
Rosie O'Donnell	actress
Shit	slang
Cunt	word
Ball and chain	slang
Llanfairpwllgwyngyllgogerychwyrndrobwllllantysiliogogogoch	village
Something Awful	comedy
Pikachu	world
Menstruation	when
Corinthian Casuals	football
Freezing	process
Jewelry	accessory
Potassium	chemical
Teresa Heinz Kerry	wife
News	when
Westminster Abbey	famous
The Eagles	rock
Himalaya	mountain
Guelders	province
Canvas	thick
Ramones	punk
Olivia Newton-John	singer
Jethro Tull	rock
Guinea	nation
Wheat	kind
Taliban	group
Tajikistan	country
Fear	emotion
Titanium	metal
Hebrew language	language
Millet	grain
Sonic the Hedgehog	video
Georges Brassens	french
Shahrukh Khan	actor
Masashi Tashiro	former
Ivory	white
Creationism	belief
Staind	rock
Ocarina	flute
16th century	century
Microsoft Office	collection
Afrikaans	language
Leonard Bernstein	composer
Afrikaans Language Monument	monument
DC Comics	comic
Wonder Woman	superheroine
Bob Saget	comedian
Phil Collins	singer
Badfinger	rock
United Nations Security Council	most
Manhattan	island
The Bronx	part
Bob Denver	actor
1100	year
Feminism	political
Eivør Pálsdóttir	singer
2010	year
Battle of Normandy	fought
Lexus	luxury
Dentition	development
Danny Barker	jazz
Franco Cerri	jazz
White House	refer
George Carlin	actor
Portuguese language	languages
Hurricane Katrina	hurricane
Carlos Fuentes	writer
Saint Anna	grandmother
Nepal	country
Zagreb	capital
Piedmont	region
Rick Hansen	athlete
Region	geographic
Juan Ponce de Leon	explorer
Romford	place
Maltose	disaccharide
Dijon	city
Terry Southern	writer
Emeril Lagasse	celebrity
Hurricane Rita	season
Boeing 767	passenger
Stephen King	famous
Viacom	entertainment
Labrador Retriever	breed
Random	term
Cellular respiration	food
Lesotho	country
Alexander Hamilton	creation
Köbes	word
Wendy Carlos	composer
Boolean algebra	algebra
Libya	country
Greyhound	breed
Grand unification theory	thought
United States Declaration of Independence	document
Jordan	country
Israeli	person
Obsessive-compulsive disorder	problem
Industrial Revolution	name
Botswana	country
Rapa	island
Windows Vista	newest
The Gambia	country
Londonderry	city
Trent Reznor	singer
Oklahoma	state
Terry Jacks	musician
Robert Crumb	famous
Meryl Streep	actress
Celsius	called
Fahrenheit	unit
Wetzlar	city
Andy Warhol	most
Romulus and Remus	legendary
Confucianism	philosophy
Software hoarding	when
Lead	chemical
West Virginia	state
Virginia	state
Vermont	state
South Carolina	state
Rhode Island	smallest
North Carolina	fifty
Constantinople	capital
Mormonism	religious
Mohammad Khatami	born
Cider	drink
Windows 95	operating
Socialist country	country
Easter	holiday
Agnosticism	belief
Universal Media Disc	optical
Random access memory	computer
Carly Simon	singer
Toto	group
Eritrea	country
Sanford Dole	politician
Ancient Egypt	society
Brisbane	capital
Hawaiian language	language
Anime	means
Sudan	country
OpenBSD	secure
ZZT	computer
Centre	center
Pyotr Ilyich Tchaikovsky	composer
BBC Radio 1	station
1443	year
Fear Factory	death
Sublime	punk
Crass	anarcho
Black Flag	punk
Tarika	word
Crazy Frog	animated
Surrey	county
Universal Serial Bus	technology
Punk rock	music
Epididymitis	painful
Osama bin Laden	fundamentalist
Reykjavík	capital
Battle of Trafalgar	battle
Peter Frampton	guitarist
Nairobi	capital
Fascism	kind
Methamphetamine	drug
Mother	female
Caribbean	region
Caribbean Sea	tropical
Windows 2000	system
Junior Certificate	exam
Leaving Certificate	exam
Bear	group
Meteorology	scientific
Seven Wonders of the World	widely
Oliver Stone	filmmaker
Whale shark	largest
Qatar	country
Salt water	most
Oceanography	study
Fresh water	water
Anthony Burgess	wrote
Rape	having
Carp	fish
Brian Russell	music
Cod	fish
William Garretson	caretaker
Fishing hook	hook
Nottuln	village
Coesfeld	town
St.-Pius-Gymnasium	catholic
Morocco	country
Jellyfish	water
Tilapia	fish
Sardine	name
Sorghum	genus
Brown Bear	bear
The Blues Image	late
Mao Zedong	leader
Opus Dei	more
Paul Karrer	biochemist
1681	year
Anonymity	comes
Spectroscopy	wave
Equestrianism	sport
United States Virgin Islands	group
United States Army	branch
Meditation	past
Nobel Peace Prize	awards
Celtic Park	football
Romanian language	language
Ealing	town
Czech language	language
William Howard Taft	from
Underwear	clothes
Uganda	country
Mike Judge	animator
Missing Persons	group
Blackpool	seaside
Jack the Ripper	name
Johnny Rivers	rock
Suffolk	county
Etymology	study
Dead Sea	lake
American Black Bear	type
Fur	hair
Jackson Pollock	painter
Otto Struve	astronomer
Tamerlane	conqueror
Augustus	most
15th century	century
14th century	century
13th century	century
12th century	century
Mammalogy	study
Antibiotics	used
Sexism	discrimination
Go	board
Sicily	region
Copenhagen	capital
Nepali language	official
Kathmandu	capital
11th century	century
